name,title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
CGMeetup,"CGI Animated Short Film: ""Crossbreed"" by Objectif 3D | CGMeetup",240572,6338,222,0,405
CGMeetup,"CGI Animated Short Film: ""First Comes Love"" by Daniel Ceballos | CGMeetup",11887629,38840,6887,0,2659
CGMeetup,"CGI Animated Short Film: ""Pharaoh"" by Derrick Forkel, Mitchell Jao | CGMeetup",3302669,106942,3021,0,7412
CGMeetup,"CGI Animated Short Film: ""Catch It"" by ESMA | CGMeetup",102893,2128,61,0,132
CGMeetup,"CGI Animated Short Film: ""Splash"" by ESMA | CGMeetup",69761,1147,92,0,88
CGMeetup,"CGI Animated Short Film: ""Sadako and The Thousand Paper Cranes"" by Serena Liu | CGMeetup",78996,1878,64,0,133
CGMeetup,"CGI Animated Short Film: ""Howard’s Drive-in Theater"" by Samantha Alarcon, Jennifer Said | CGMeetup",440981,5595,165,0,247
CGMeetup,"CGI Animated Short Film: ""Mission Impawssible"" by Loic Bourgeois | CGMeetup",143361,1354,106,0,96
CGMeetup,"CGI Animated Short Film: ""Yuanfen"" by Amanda Sparso | CGMeetup",191467,3421,137,0,157
CGMeetup,"CGI Animated Short Film: ""Dear Alice"" by Matt Cerini | CGMeetup",4406143,65700,1209,0,2120
CGMeetup,"**Award Winning** CGI Animated Short Film: ""Amir & Amira"" by ESMA | CGMeetup",48178,1530,82,0,80
CGMeetup,"CGI Animated Short Film: ""Just Add Water"" by Angela Colvin | CGMeetup",538174,4505,355,0,521
CGMeetup,"CGI Animated Short Film: ""Hex Boyfriend"" by Oona Avery-Jeannin | CGMeetup",1834189,13227,1151,0,281
CGMeetup,"CGI Animated Short Film: ""Distracted"" by Emile Jacques | CGMeetup",104389,2437,84,0,181
CGMeetup,"Sci-Fi Short Film: ""NEST 05"" by Dario Bonito | CGMeetup",131720,2719,163,0,234
CGMeetup,"CGI Animated Short Film: ""Cosmic Connection"" by Nick Ladd | CGMeetup",39276,1061,38,0,31
CGMeetup,"CGI Animated Short Film: ""Self Conchious"" by Mira Del Degan | CGMeetup",40844,1124,28,0,45
CGMeetup,"CGI Animated Short Film: ""Seedling"" by Des Biondy | CGMeetup",34495,1051,57,0,47
CGMeetup,"CGI Animated Short Film: ""Magical Mom"" by Allen Zhang, Jennifer Yang, Prinn Thongcharoen | CGMeetup",491795,10389,663,0,1606
CGMeetup,"CGI Animated Short Film: ""The Rosegarden"" by Nina Gerstenhaber, Jessica Stanley | CGMeetup",389788,4384,529,0,431
CGMeetup,"CGI Animated Short Film: ""Tiki Time"" by Mia Pray, Tessa Pray | CGMeetup",10629817,48665,5409,0,964
