name,title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
Jorge &amp; Mateus Oficial,Loja Jorge e Mateus,174461,4728,168,0,140
Jorge &amp; Mateus Oficial,Jorge & Mateus - A Hora É Agora | Encerramento [10 Anos Ao Vivo] (Vídeo Oficial),704933,8452,194,0,215
Jorge &amp; Mateus Oficial,Jorge & Mateus - Pergunta Boba [10 Anos Ao Vivo] (Vídeo Oficial),977978,16345,308,0,249
Jorge &amp; Mateus Oficial,Jorge & Mateus - Sosseguei [10 Anos Ao Vivo] (Vídeo Oficial),445246,5608,119,0,120
Jorge &amp; Mateus Oficial,Jorge & Mateus - Traz Ela De Volta Pra Mim [10 Anos Ao Vivo] (Vídeo Oficial),541731,7663,113,0,137
Jorge &amp; Mateus Oficial,Jorge & Mateus - Querendo Te Amar [10 Anos Ao Vivo] (Vídeo Oficial),464139,6400,145,0,98
Jorge &amp; Mateus Oficial,Jorge & Mateus - Coisas De Quem Ama [10 Anos Ao Vivo] (Vídeo Oficial),2305012,37962,620,0,644
Jorge &amp; Mateus Oficial,Jorge & Mateus - Logo Eu [10 Anos Ao Vivo] (Vídeo Oficial),768645,8956,131,0,135
Jorge &amp; Mateus Oficial,Jorge & Mateus - Nocaute [10 Anos Ao Vivo] (Vídeo Oficial),520125,5903,73,0,92
Jorge &amp; Mateus Oficial,Jorge & Mateus - Aí Já Era [10 Anos Ao Vivo] (Vídeo Oficial),848597,12229,200,0,289
Jorge &amp; Mateus Oficial,Jorge & Mateus - Enquanto Houver Razões [10 Anos Ao Vivo] (Vídeo Oficial),555644,6115,75,0,130
Jorge &amp; Mateus Oficial,Jorge & Mateus - O Que Eu Tava Falando [10 Anos Ao Vivo] (Vídeo Oficial),2236003,28570,510,0,427
Jorge &amp; Mateus Oficial,Jorge & Mateus - Mil Anos [10 Anos Ao Vivo] (Vídeo Oficial),612253,7483,92,0,166
Jorge &amp; Mateus Oficial,Jorge & Mateus - Se Eu Pedir Cê Volta [10 Anos Ao Vivo] (Vídeo Oficial),624747,8228,97,0,171
Jorge &amp; Mateus Oficial,Jorge & Mateus - Por Quê? [10 Anos Ao Vivo] (Vídeo Oficial),520812,5707,67,0,124
Jorge &amp; Mateus Oficial,Jorge & Mateus - Onde Haja Sol [10 Anos Ao Vivo] (Vídeo Oficial),523916,6389,97,0,191
Jorge &amp; Mateus Oficial,Jorge & Mateus - O Mundo É Tão Pequeno [10 Anos Ao Vivo] (Vídeo Oficial),545118,5556,79,0,102
Jorge &amp; Mateus Oficial,Jorge & Mateus - Te Amo Tanto Que Nem Sei [10 Anos Ao Vivo​] (Vídeo Oficial),845405,13729,157,0,224
Jorge &amp; Mateus Oficial,Jorge & Mateus - Se o Amor Tiver Lugar (Lyric Video Oficial),171094183,774512,33756,0,15855
