name,title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
Juguetes con Andre,La familia LOL Frozen con el hermano travieso | Muñecas y juguetes con Andre para niñas y niños,2077732,22433,2092,0,2676
Juguetes con Andre,Bebes Unicornio juegan juego de mesa | Muñecas y juguetes con Andre para niñas y niños,2129422,51625,1982,0,3367
Juguetes con Andre,La familia LOL 80s B.B. en el día de lavar ropa | Muñecas y juguetes con Andre para niñas y niños,1467351,23301,1120,0,2813
Juguetes con Andre,La muñeca bebé unicornio Arco Iris hace slime | Muñecas y juguetes con Andre para niñas y niños,3450344,26494,3340,0,4477
Juguetes con Andre,Pijamada en la casa LOL Surprise con Doorables | Muñecas y juguetes con Andre para niñas y niños,4113182,29106,3409,0,3310
Juguetes con Andre,Abrimos sorpresas en la piscina de LOL Surprise | Muñecas y juguetes con Andre para niñas y niños,5619335,28990,4562,0,2753
Juguetes con Andre,Nueva casita de muñecas LOL Surprise con piscina | Muñecas y juguetes con Andre para niñas y niños,2370310,24371,1969,0,4112
Juguetes con Andre,La familia LOL Diva tiene un salón de belleza | Muñecas y juguetes con Andre para niñas y niños,1516002,13464,1341,0,4588
Juguetes con Andre,Nuevas muñecas sorpresa con cabellos de colores | Muñecas y juguetes con Andre para niñas y niños,1471077,31822,1692,0,4484
Juguetes con Andre,LOL Biggie Pets Ultra Raro Neon Kitty | Muñecas y juguetes con Andre para niñas y niños,1018681,10394,848,0,2777
Juguetes con Andre,La familia LOL Countess prepara una fiesta | Muñecas y juguetes con Andre para niñas y niños,2197338,21703,1797,0,7966
Juguetes con Andre,La familia LOL Luxe juega escondido con la bebé | Muñecas y juguetes con Andre para niñas y niños,3346759,23032,2399,0,3027
Juguetes con Andre,La muñeca Unicornio come comida que se hace slime | Muñecas y juguetes con Andre para niñas y niños,3538271,42011,3260,0,5797
Juguetes con Andre,Bebes LOL Surprise Under Wraps | Muñecas y juguetes con Andre para niñas y niños,3649378,21451,2726,0,3982
Juguetes con Andre,La familia LOL Reese's y el juego de Candyland | Muñecas y juguetes con Andre para niñas y niños,2719463,18359,1812,0,5032
Juguetes con Andre,La familia LOL Skittles ayuda con el pastel | Muñecas y juguetes con Andre para niñas y niños,1764042,14364,1449,0,4688
