name,title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
Swan The Voice - Néo &amp; Swan,NO THUMBS CHALLENGE !!! Défi Sans Mes pouces : Swan VS Néo,771726,14902,1091,0,1966
Swan The Voice - Néo &amp; Swan,PINATA VS ZOMBIE : Le défi d'halloween de Swan !!!,829205,10696,762,0,933
Swan The Voice - Néo &amp; Swan,SPIDER CHALLENGE !!! 🕷Swan VS Néo :  Qui criera le plus fort ?,521306,10196,887,0,1687
Swan The Voice - Néo &amp; Swan,CHASSE AUX BONBONS D’HALLOWEEN 2018 - Des Bonbons ou un Sort ?! Trick or Treat,1970504,24769,2274,0,3654
Swan The Voice - Néo &amp; Swan,LE CAUCHEMAR D'HALLOWEEN !!! 🎃💀Children pretend play halloween nightmare,696801,13129,2886,0,1904
Swan The Voice - Néo &amp; Swan,Cache-cache sur 2 étages dans notre chambre d’hôtel !,1188695,21118,1235,0,2753
Swan The Voice - Néo &amp; Swan,CHALLENGE WHAT'S IN MY MOUTH - Halloween Édition - Swan VS Néo,861774,14308,893,0,1528
Swan The Voice - Néo &amp; Swan,EFFRAYANTS DÉGUISEMENTS D'HALLOWEEN & CABANE HANTÉE #2 👻🎃,3104429,24927,7254,0,3062
Swan The Voice - Néo &amp; Swan,WHAT'S IN THE BOX CHALLENGE 3 !!! - Halloween Édition 🎃 - Swan VS Néo,1393876,15660,2946,0,1829
Swan The Voice - Néo &amp; Swan,PEUR OU PAS PEUR ? HALLOWEEN 2018 🎃,1258268,19694,1496,0,2431
Swan The Voice - Néo &amp; Swan,GELLI BAFF TOY CHALLENGE - Swan VS Néo,1558028,21081,9674,0,1947
Swan The Voice - Néo &amp; Swan,"MAQUILLAGES HALLOWEEN EN FAMILLE - Monstre, Clown tueur, Squelette...",2284432,22776,2097,0,3986
Swan The Voice - Néo &amp; Swan,"PANCAKE ART CHALLENGE 6 !!! - Halloween Édition : Clown tueur, Zombie, Citrouille ...",3559158,51133,4421,0,10205
Swan The Voice - Néo &amp; Swan,PRANK - Swan attaqué par un gorille ! 🦍😱,2248999,31276,2416,0,2959
Swan The Voice - Néo &amp; Swan,CHALLENGE LE ROI DES GOURMANDS !  Swan VS Néo - Jeu de société Chow Crown,1114671,14550,1221,0,1284
Swan The Voice - Néo &amp; Swan,CHALLENGE COULE OU FLOTTE HALLOWEEN : Swan VS Néo !,1497722,17502,1442,0,1427
Swan The Voice - Néo &amp; Swan,ON DÉMÉNAGE !!!,1412832,28889,1713,0,5063
Swan The Voice - Néo &amp; Swan,Cache-cache dans notre Maison de week-end !,1134120,21834,1279,0,4675
Swan The Voice - Néo &amp; Swan,VLOG - DESTINATION SURPRISE EN AVION ... ✈️,414140,11161,466,0,2424
Swan The Voice - Néo &amp; Swan,TWIN TELEPATHY SLIME CHALLENGE !!!,2580241,31125,3240,0,2495
Swan The Voice - Néo &amp; Swan,PIE FACE CANON CHALLENGE - Nouveau Challenge Chantilly Swan VS Néo !,762262,12006,910,0,893
Swan The Voice - Néo &amp; Swan,INSTAGRAM CONTRÔLE NOTRE VIE A DISNEYLAND !,595875,13653,695,0,1207
Swan The Voice - Néo &amp; Swan,NOUVEAUX SPORTS pour Swan et Néo ?,1398224,25254,1789,0,17023
Swan The Voice - Néo &amp; Swan,UN ABONNÉ NOUS OFFRE 3 COLIS SURPRISES XXL !!! 😱,434874,10819,654,0,1186
Swan The Voice - Néo &amp; Swan,Cache-cache dans un Parc Indoor ! (Gulli Parc),2411375,23104,1734,0,1659
Swan The Voice - Néo &amp; Swan,INSTAGRAM DEVINE NOTRE VIE POUR UNE JOURNÉE !,702239,18572,1136,0,2390
Swan The Voice - Néo &amp; Swan,REAL FOOD VS SQUISHY FOOD CHALLENGE ! - Vraie nourriture ou Squishies ?,1516673,23049,1875,0,2323
Swan The Voice - Néo &amp; Swan,LA FÊTE D'ANNIVERSAIRE DE SWAN POUR SES 7 ANS !,1039805,17748,1004,0,3630
Swan The Voice - Néo &amp; Swan,SWAN ÉCLATE 50 BALLONS POUR SON ANNIVERSAIRE !,963535,15864,895,0,2167
Swan The Voice - Néo &amp; Swan,CHASSE AU TRÉSOR POUR L'ANNIVERSAIRE DE SWAN ! 🎁,1550603,21202,1358,0,6602
Swan The Voice - Néo &amp; Swan,Don't Choose the Wrong Glove Slime Challenge ! - Comment faire du Slime avec des Gants ?,2623914,27429,2578,0,2930
Swan The Voice - Néo &amp; Swan,MORNING ROUTINE DU DIMANCHE 🥐,2992372,37108,5906,0,4727
Swan The Voice - Néo &amp; Swan,VLOG - DE RETOUR À EUROPARK AVEC LOÏS ! - Fête foraine & Manèges,668419,11094,671,0,1297
