name,title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
عصومي ووليد - Assomi &amp;…,تحدي الليغو | تكسرت رجلينا ورحنا فيها | LEGO CHALLENGE,1560252,47829,3291,0,3359
عصومي ووليد - Assomi &amp;…,افتراق عصومي عن وليد لأول مرة !!,1949489,59056,2970,0,4453
عصومي ووليد - Assomi &amp;…,حلقة المليون مشترك .. مشاركات الجمهور ( الجزء الأول ),324701,16857,878,0,2708
عصومي ووليد - Assomi &amp;…,لو خيروك مع عصومي ووليد !!,3307738,93278,5454,0,9435
عصومي ووليد - Assomi &amp;…,ضروري جداً مشاهدة هذا الفيديو,553224,32360,1493,0,2997
عصومي ووليد - Assomi &amp;…,تحدي الضحك | سوينا أشياء مجنونة,6624317,109091,9255,0,5927
عصومي ووليد - Assomi &amp;…,قذيفة الطحين في وجه عصومي!!,817552,19671,1569,0,2225
عصومي ووليد - Assomi &amp;…,مقالب عصومي ووليد الغنائية بالموبايل !!,1583685,59601,2230,0,8664
عصومي ووليد - Assomi &amp;…,عصومي ووليد بدون أصابع !!,808495,17845,1232,0,1733
عصومي ووليد - Assomi &amp;…,تخريب أستوديو عصومي ووليد في الماء !!,3416357,59024,4289,0,3952
عصومي ووليد - Assomi &amp;…,سافروا أهلنا و تورطنا مع إخواننا !!,4979115,155944,8596,0,7246
عصومي ووليد - Assomi &amp;…,لأول مرة .. أغنية يوم ميلاد جاد و إياد الجديدة,5640161,123945,9181,0,5303
