name,title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
Rotana,Walid Al Jilani … Kady El Hob - Lyrics Video | وليد الجيلاني ... قاضي الحب - بالكلمات,139683,4280,164,0,622
Rotana,Assi El Hallani ... Shou Bkhaf Aleiky - Lyrics Video | عاصي الحلاني ... شو بخاف عليكي - بالكلمات,1824636,11339,536,0,766
Rotana,Nawal ... Kedya Omry Wana Ahbh - Lyrics Video | نوال ... قضى عمري وانا احبه - بالكلمات,3475668,24883,1180,0,1558
Rotana,Turki Abdullah ... Aselah - Lyrics Video | تركي عبد الله ... أسئلة - بالكلمات,40814,706,44,0,47
Rotana,Turki Abdullah ... Hann Alhjar - Lyrics Video | تركي عبد الله ... حن الحجر - بالكلمات,36743,568,39,0,40
Rotana,Turki Abdullah ... Fi Wdaek - Lyrics Video | تركي عبد الله ... في وداعك - بالكلمات,76327,1327,43,0,76
Rotana,Turki Abdullah ... Ana Thoma Ana - Lyrics Video | تركي عبد الله ... أنا ثم أنا - بالكلمات,67648,1142,133,0,101
Rotana,Turki Abdullah ... Wahshni Sotek - Lyrics Video | تركي عبد الله ... واحشني صوتك - بالكلمات,28528,571,21,0,33
Rotana,Turki Abdullah ... Aeesh Alhaiat - Lyrics Video | تركي عبد الله ... عيش الحياة - بالكلمات,28195,582,82,0,45
Rotana,Turki Abdullah ... Ahebek - Lyrics Video | تركي عبد الله ... أحبك - بالكلمات,137166,2086,133,0,101
Rotana,Turki Abdullah ... Dnety Helwa - Lyrics Video | تركي عبد الله ... دنيتي حلوة - بالكلمات,19399,330,22,0,38
Rotana,Turki Abdullah ... Hanunah - Lyrics Video | تركي عبد الله ... حنونة - بالكلمات,69096,1255,38,0,103
Rotana,Turki Abdullah ... Matehes - Lyrics Video | تركي عبد الله ... ما تحس - بالكلمات,16500,266,25,0,15
Rotana,Turki Abdullah ... Qurtasah - Lyrics Video | تركي عبد الله ... قرطاسة - بالكلمات,57483,915,121,0,103
Rotana,Turki Abdullah ... Salam Ashab - Lyrics Video | تركي عبد الله ... سلام اصحاب - بالكلمات,22072,468,44,0,83
Rotana,Assala ... El Haqiqa - Lyrics Video | أصالة ... الحقيقة - بالكلمات,4470183,62719,4194,0,3149
Rotana,Jaber Al Kaser ... AlLiela Sahary | جابر الكاسر ... الليلة سهارى - بالكلمات,32696,413,117,0,61
Rotana,Mohammed Abdo ... Watanna | محمد عبده ... وطنا,47165,932,212,0,216
Rotana,Angham … Bakhaf Afrah - Lyrics Video | انغام … بخاف أفرح - بالكلمات,9568638,55081,4067,0,3320
Rotana,Rami Abdullah ... Watani - Video Clip | رامي عبدالله ... وطني - فيديو كليب,30619,543,116,0,174
Rotana,Yasmin Niazy ... Shaklak Hatouwhachni | ياسمين نيازي ... شكلك هتوحشني,12048,195,24,0,36
Rotana,Yasmin Niazy ... Mesh Moumken Tkoun Enssan | ياسمين نيازي ... مش ممكن تكون انسان,21588,455,65,0,68
Rotana,Yasmin Niazy ... Ma Doftish Kassadh | ياسمين نيازي ... مضعفتش قصاده,9847,232,21,0,16
Rotana,Yasmin Niazy ... Kalil l Hila | ياسمين نيازي ... قليل الحيلة,11346,182,19,0,16
Rotana,Yasmin Niazy ... Hott Nafssak Fi Makani | ياسمين نيازي ... حط نفسك في مكاني,14658,282,14,0,31
Rotana,Yasmin Niazy ... Hashoufak Izay | ياسمين نيازي ... هاشوفك ازاى,14290,260,19,0,21
