name,title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
Brian Barczyk,STILLBORN BABY SNAKES!!! WHY??? | BRIAN BARCZYK,102744,5938,64,0,1777
Brian Barczyk,SNAKE TRYING TO EAT HIS FINGER!! FED GRAPES TO MY PETS  AT THE REPTILE ZOO!! | BRIAN BARCZYK,97266,6106,43,0,740
Brian Barczyk,CANT BELIEVE SHE DID THIS!! HUGE PARTY AT THE REPTILE ZOO!!! | BRIAN BARCZYK,88777,6263,37,0,901
Brian Barczyk,CLOSE CALL WHEN FEEDING MY HUGE PYTHON IN FRONT OF 100 PEOPLE AT MY REPTILE ZOO!! | BRIAN BARCZYK,126306,9193,84,0,1296
Brian Barczyk,HE DID IT!! 24 HOURS IN WITH MY LIZARD (Bella) And a VERY MEAN SNAKE!! | BRIAN BARCZYK,126544,7493,66,0,676
Brian Barczyk,ANOTHER TWO HEADED SNAKE GONE.. RIP Cookies n Creme.. | BRIAN BARCZYK,171652,8285,128,0,1629
Brian Barczyk,20 FOOT SNAKE (Lucy) COMES OUT AND PLAYS AT REPTILE ZOO!! ALMOST BITES ME!! | BRIAN BARCZYK,121637,7206,55,0,1208
Brian Barczyk,MY GIANT WHITE SNAKE (Casper) FINALLY ATE!! FEEDING ALL MY PET REPTILES!! | BRIAN BARCZYK,134202,7237,49,0,1066
Brian Barczyk,MY FRIEND PASSED AWAY-UNBOXING HIS SNAKE COLLECTION | BRIAN BARCZYK,194285,8864,85,0,1091
Brian Barczyk,MOST PAINFUL REPTILE BITE I'VE EVER HAD!! HAPPY HALLOWEEN!! | BRIAN BARCZYK,270284,10309,114,0,1425
Brian Barczyk,THE IRWINS (Animal Planets) In-depth REVIEW!! PREMIER AT REPTILE ZOO!! | BRIAN BARCZYK,87138,6077,129,0,942
Brian Barczyk,FIRST SNAKE BITE AT THE REPTILE ZOO!! (Reptarium) | BRIAN BARCZYK,121542,6718,45,0,824
Brian Barczyk,SHE SAID NO TO NEW GECKOS!! THEY CAME FROM TEXAS FOR THE REPTILE ZOO!! | BRIAN BARCZYK,131682,6581,55,0,1084
Brian Barczyk,CLOSE DISASTER WHILE FINISHING MY ALLIGATOR AQUARIUM AT REPTILE ZOO!! | BRIAN BARCZYK,141988,7537,112,0,2175
Brian Barczyk,GIANT SNAKE AND HUGE LIZARD LOOSE IN THE REPTILE ZOO!! | BRIAN BARCZYK,155757,8112,64,0,1451
Brian Barczyk,GETTING AN INSANELY ORANGE RARE BEARDED DRAGON FOR THE REPTILE ZOO!!  | BRIAN BARCZYK,128932,7103,43,0,2538
Brian Barczyk,MY ANACONDA IS GETTING HUGE!! BIRDS OF PREY VISIT THE REPTILE ZOO!! | BRIAN BARCZYK,174531,7788,66,0,1466
Brian Barczyk,MARSHMELLO and CATCHING HUGE ALLIGATORS!!! | BRIAN BARCZYK,139249,7720,73,0,879
Brian Barczyk,FATAL BLACK MAMBA BITE!!! RIP Ryan | BRIAN BARCZYK,399414,16378,469,0,3905
Brian Barczyk,ANACONDA EATS HUGE MEAL!!! Reptile Zoo | BRIAN BARCZYK,134370,7091,49,0,1305
Brian Barczyk,INSANE!! GIANT LIZARDS REACT TO EATING EGGS FOR THE FIRST TIME AT THE REPTILE ZOO!! | BRIAN BARCZYK,134492,6998,58,0,1051
Brian Barczyk,DISASTER SNAKE LITTER!! TOO MANY DEAD BABY SNAKES!! | BRIAN BARCZYK,187057,8120,97,0,877
Brian Barczyk,FEEDING TONS OF SNAKES AT MY REPTILE ZOO!! | BRIAN BARCZYK,151298,7140,53,0,776
Brian Barczyk,RARE WHITE RAINBOW SNAKES BORN AT REPTILE ZOO!! | BRIAN BARCZYK,231691,8199,128,0,1603
Brian Barczyk,PROBABLY SHOULDN'T DO THIS!! 24 HOURS IN A 20 FOOT SNAKE CAGE!! | BRIAN BARCZYK,146437,8130,92,0,1775
Brian Barczyk,FEEDING MY 20 FOOT SNAKE (Lucy) for his 14th BIRTHDAY at THE REPTILE ZOO!! | BRIAN BARCZYK,137749,7687,72,0,1426
Brian Barczyk,GETTING A NEW BLACK DRAGON FOR MY REPTILE ZOO!! | BRIAN BARCZYK,134383,8285,52,0,2563
