name,title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
De'arra &amp; Ken 4 Life,FUNNIEST/ CUTEST 80's DANCE CLASS WITH 1 YEAR OLD!!!!,2125019,78911,1710,0,5204
De'arra &amp; Ken 4 Life,World's Hottest Chip Challenge (DO NOT ATTEMPT),2432683,99686,1145,0,7780
De'arra &amp; Ken 4 Life,HUGE HISSING COCKROACH PRANK ON GIRLFRIEND,2049026,105879,1620,0,10118
De'arra &amp; Ken 4 Life,COOKING WITH DK4L | HOW TO MAKE THE BEST FRIED CHICKEN EVER,997265,48511,486,0,3544
De'arra &amp; Ken 4 Life,SELLING ALL OF DE'ARRA SHOES PRANK!!! (GONE WRONG),1881757,73468,987,0,4444
De'arra &amp; Ken 4 Life,COOKING WITH DK4L | FANCY MEALS,739961,40549,280,0,2894
De'arra &amp; Ken 4 Life,REACTING TO OLD PHOTOS!!! (part 2..),1393389,68283,518,0,5308
De'arra &amp; Ken 4 Life,DOUBLE MASK KILLER PRANK ON MOM!!!,2292965,91114,1396,0,8650
De'arra &amp; Ken 4 Life,INSANE BF VS. GF PUMPKIN CARVING CHALLENGE!!!!,1445775,61364,738,0,23894
De'arra &amp; Ken 4 Life,DISGUSTING PEELING SKIN PRANK ON BOYFRIEND!!!!,3509320,117250,1850,0,11715
De'arra &amp; Ken 4 Life,CHILD BIRTH SIMULATOR CHALLENGE!!!!,2585944,138122,1232,0,7296
De'arra &amp; Ken 4 Life,DESTROYING GIRLFRIEND'S MAKE-UP (Revenge!!!),6166171,167433,5780,0,13069
De'arra &amp; Ken 4 Life,MOM VS. GIRLFRIEND,2517668,94992,950,0,4933
De'arra &amp; Ken 4 Life,"I THINK KEN WANTS HIS ""EX"" BACK....",1110291,68553,506,0,4364
De'arra &amp; Ken 4 Life,I DYED KEN'S HAIR PURPLE!!! (prank),2451919,90925,1264,0,9083
De'arra &amp; Ken 4 Life,MAKING THE WORLD'S LARGEST/TALLEST COTTON CANDY!,1620110,101627,864,0,15816
De'arra &amp; Ken 4 Life,"Trying WEIRD and BIZARRE Food Combinations People LOVE ""BLINDFOLDED""",1535540,72164,674,0,11619
De'arra &amp; Ken 4 Life,THE BEST PRANK EVER ON KEN!!!! (Slippery Floor),3537388,163363,2371,0,19161
De'arra &amp; Ken 4 Life,COOKING WITH DK4L | HOW TO MAKE A JUMBO FLAMIN' HOT CHEETOS PIZZA,2847313,101294,1767,0,15854
De'arra &amp; Ken 4 Life,THE EXTREMELY ANNOYING CHALLENGE!!,1812814,100811,1085,0,20860
De'arra &amp; Ken 4 Life,BLEACHING ALL OF HIS CLOTHES & SHOES PRANK (gone wrong!!!),3496584,128194,2565,0,17886
De'arra &amp; Ken 4 Life,GREATEST PRANK EVER ON DE'ARRA (DESTROYING HER HAIR),3706487,195845,2280,0,16334
